p,cor_modifier,lambda,alpha,K_structure,solver,starting_point,tolerance,time_trimmed_mean,f_end
50,0.9,0.2,0.5,line,pcglasso_cpp,C,1.2328467394420646e-7,0.020000000000010232,41.05022488043782
50,0.9,0.2,0.5,line,pcglasso_cpp,C,4.328761281083054e-7,0.021000000000015007,41.05022496537239
50,0.9,0.2,0.5,line,pcglasso_cpp,C,1.5199110829529328e-6,0.017499999999984084,41.05022526637109
50,0.9,0.2,0.5,line,pcglasso_cpp,C,5.336699231206308e-6,0.017499999999984084,41.050226422269866
50,0.9,0.2,0.5,line,pcglasso_cpp,C,1.873817422860384e-5,0.021500000000003183,41.050230812234574
50,0.9,0.2,0.5,line,pcglasso_cpp,C,6.579332246575681e-5,0.016999999999967486,41.050230812234574
50,0.9,0.2,0.5,line,pcglasso_cpp,C,2.310129700083161e-4,0.015500000000031378,41.050247888296454
50,0.9,0.2,0.5,line,pcglasso_cpp,C,8.11130830789687e-4,0.013999999999981583,41.05031478898175
50,0.9,0.2,0.5,line,pcglasso_cpp,C,0.002848035868435802,0.013499999999993406,41.050581142223095
50,0.9,0.2,0.5,line,pcglasso_cpp,C,0.010000000000000004,0.012000000000000455,41.05164716159109
50,0.9,0.2,0.5,line,pcglasso_cpp,I,9.999999999999982e-9,0.019000000000005457,41.050224849943184
50,0.9,0.2,0.5,line,pcglasso_cpp,I,3.5111917342151263e-8,0.01849999999998886,41.05022485599499
50,0.9,0.2,0.5,line,pcglasso_cpp,I,1.2328467394420646e-7,0.016999999999995907,41.0502248792877
50,0.9,0.2,0.5,line,pcglasso_cpp,I,4.328761281083054e-7,0.01650000000000773,41.05022495685819
50,0.9,0.2,0.5,line,pcglasso_cpp,I,1.5199110829529328e-6,0.014999999999986358,41.05022522104268
50,0.9,0.2,0.5,line,pcglasso_cpp,I,5.336699231206308e-6,0.014000000000010004,41.05022621129615
50,0.9,0.2,0.5,line,pcglasso_cpp,I,1.873817422860384e-5,0.014000000000010004,41.05022984727503
50,0.9,0.2,0.5,line,pcglasso_cpp,I,6.579332246575681e-5,0.012999999999976808,41.05024353197222
50,0.9,0.2,0.5,line,pcglasso_cpp,I,2.310129700083161e-4,0.015500000000002956,41.05029482314313
50,0.9,0.2,0.5,line,pcglasso_cpp,I,8.11130830789687e-4,0.009999999999990905,41.05048734754012
50,0.9,0.2,0.5,line,pcglasso_cpp,I,0.002848035868435802,0.011499999999983856,41.051208434073295
50,0.9,0.2,0.5,line,pcglasso_cpp,I,0.010000000000000004,0.007499999999993179,41.05386210789534
50,0.9,0.2,0.5,line,pcglasso_fortran,C,9.999999999999982e-9,0.010999999999967258,41.05022484712224
50,0.9,0.2,0.5,line,pcglasso_fortran,C,3.5111917342151263e-8,0.011000000000024102,41.05022485219335
50,0.9,0.2,0.5,line,pcglasso_fortran,C,1.2328467394420646e-7,0.011499999999983856,41.050224875207455
50,0.9,0.2,0.5,line,pcglasso_fortran,C,4.328761281083054e-7,0.009500000000002728,41.050224960915166
50,0.9,0.2,0.5,line,pcglasso_fortran,C,1.5199110829529328e-6,0.00950000000003115,41.050224960915166
50,0.9,0.2,0.5,line,pcglasso_fortran,C,5.336699231206308e-6,0.012500000000017053,41.05022534240176
50,0.9,0.2,0.5,line,pcglasso_fortran,C,1.873817422860384e-5,0.00899999999998613,41.05022785306099
50,0.9,0.2,0.5,line,pcglasso_fortran,C,6.579332246575681e-5,0.00950000000003115,41.05022785306099
50,0.9,0.2,0.5,line,pcglasso_fortran,C,2.310129700083161e-4,0.008499999999997954,41.050243199462265
50,0.9,0.2,0.5,line,pcglasso_fortran,C,8.11130830789687e-4,0.008499999999997954,41.05032707768305
50,0.9,0.2,0.5,line,pcglasso_fortran,C,0.002848035868435802,0.008500000000026375,41.05032707768305
50,0.9,0.2,0.5,line,pcglasso_fortran,C,0.010000000000000004,0.007499999999993179,41.05086758341952
50,0.9,0.2,0.5,line,pcglasso_fortran,I,9.999999999999982e-9,0.14449999999999363,41.05022485026987
50,0.9,0.2,0.5,line,pcglasso_fortran,I,3.5111917342151263e-8,0.008999999999957708,41.05022485026987
50,0.9,0.2,0.5,line,pcglasso_fortran,I,1.2328467394420646e-7,0.011499999999983856,41.05022485987766
50,0.9,0.2,0.5,line,pcglasso_fortran,I,4.328761281083054e-7,0.012499999999988631,41.050224901109914
50,0.9,0.2,0.5,line,pcglasso_fortran,I,1.5199110829529328e-6,0.0075000000000216005,41.05022506853334
50,0.9,0.2,0.5,line,pcglasso_fortran,I,5.336699231206308e-6,0.007000000000005002,41.0502257380834
50,0.9,0.2,0.5,line,pcglasso_fortran,I,1.873817422860384e-5,0.0075000000000216005,41.050228611379296
50,0.9,0.2,0.5,line,pcglasso_fortran,I,6.579332246575681e-5,0.006500000000016826,41.050238102689356
50,0.9,0.2,0.5,line,pcglasso_fortran,I,2.310129700083161e-4,0.028999999999996362,41.050238102689356
50,0.9,0.2,0.5,line,pcglasso_fortran,I,8.11130830789687e-4,0.006499999999988404,41.05029276262014
50,0.9,0.2,0.5,line,pcglasso_fortran,I,0.002848035868435802,0.008000000000009777,41.05066066000008
50,0.9,0.2,0.5,line,pcglasso_fortran,I,0.010000000000000004,0.005999999999971806,41.050646390331416
50,1,0.1,0,hub,pcglasso,C,9.999999999999982e-9,0.938999999999993,7.943086291593426
50,1,0.1,0,hub,pcglasso,C,3.5111917342151263e-8,0.7530000000000143,7.943086291593575
50,1,0.1,0,hub,pcglasso,C,1.2328467394420646e-7,0.8739999999999952,7.943086291635303
50,1,0.1,0,hub,pcglasso,C,4.328761281083054e-7,0.6105000000000018,7.94308629165903
50,1,0.1,0,hub,pcglasso,C,1.5199110829529328e-6,0.6244999999999834,7.943086291750507
50,1,0.1,0,hub,pcglasso,C,5.336699231206308e-6,0.5950000000000273,7.943086301755227
50,1,0.1,0,hub,pcglasso,C,1.873817422860384e-5,0.41399999999998727,7.943086341542801
50,1,0.1,0,hub,pcglasso,C,6.579332246575681e-5,0.37350000000003547,7.943086551541096
50,1,0.1,0,hub,pcglasso,C,2.310129700083161e-4,0.3109999999999786,7.943090599739995
50,1,0.1,0,hub,pcglasso,C,8.11130830789687e-4,0.24549999999999272,7.9431579273944966
50,1,0.1,0,hub,pcglasso,C,0.002848035868435802,0.1595000000000084,7.944170959347757
50,1,0.1,0,hub,pcglasso,C,0.010000000000000004,0.33449999999999136,7.946437179189292
50,1,0.1,0,hub,pcglasso,I,9.999999999999982e-9,5.245500000000021,7.943086291593445
50,1,0.1,0,hub,pcglasso,I,3.5111917342151263e-8,4.318000000000012,7.943086291593595
50,1,0.1,0,hub,pcglasso,I,1.2328467394420646e-7,3.7145000000000152,7.943086291595783
50,1,0.1,0,hub,pcglasso,I,4.328761281083054e-7,3.1535000000000366,7.9430862916229374
50,1,0.1,0,hub,pcglasso,I,1.5199110829529328e-6,2.676000000000016,7.943086291966347
50,1,0.1,0,hub,pcglasso,I,5.336699231206308e-6,2.457000000000022,7.943086295620701
50,1,0.1,0,hub,pcglasso,I,1.873817422860384e-5,2.2804999999999893,7.943086345597286
50,1,0.1,0,hub,pcglasso,I,6.579332246575681e-5,1.5144999999999982,7.943086971413355
50,1,0.1,0,hub,pcglasso,I,2.310129700083161e-4,1.2744999999999607,7.9430949673501505
50,1,0.1,0,hub,pcglasso,I,8.11130830789687e-4,0.9824999999999875,7.943197469898575
50,1,0.1,0,hub,pcglasso,I,0.002848035868435802,0.5190000000000055,7.94458934718311
50,1,0.1,0,hub,pcglasso,I,0.010000000000000004,0.3089999999999975,7.9739961842166025
50,1,0.1,0,hub,pcglasso_cpp,C,9.999999999999982e-9,1.1350000000000193,7.943087163908451
50,1,0.1,0,hub,pcglasso_cpp,C,3.5111917342151263e-8,0.907999999999987,7.943089344990058
50,1,0.1,0,hub,pcglasso_cpp,C,1.2328467394420646e-7,0.6989999999999839,7.943096710958284
50,1,0.1,0,hub,pcglasso_cpp,C,4.328761281083054e-7,0.5519999999999925,7.943113921733492
50,1,0.1,0,hub,pcglasso_cpp,C,1.5199110829529328e-6,0.4615000000000009,7.943145407089297
50,1,0.1,0,hub,pcglasso_cpp,C,5.336699231206308e-6,0.4175000000000466,7.94314520166358
50,1,0.1,0,hub,pcglasso_cpp,C,1.873817422860384e-5,0.39050000000000296,7.94322361420932
50,1,0.1,0,hub,pcglasso_cpp,C,6.579332246575681e-5,0.2050000000000125,7.943540327323686
50,1,0.1,0,hub,pcglasso_cpp,C,2.310129700083161e-4,0.17300000000000182,7.943677939001121
50,1,0.1,0,hub,pcglasso_cpp,C,8.11130830789687e-4,0.15149999999999864,7.944352337316248
50,1,0.1,0,hub,pcglasso_cpp,C,0.002848035868435802,0.14099999999999113,7.945216508579499
50,1,0.1,0,hub,pcglasso_cpp,C,0.010000000000000004,0.3710000000000093,7.951944661906265
50,1,0.1,0,hub,pcglasso_cpp,I,9.999999999999982e-9,0.9659999999999798,7.943087168260362
50,1,0.1,0,hub,pcglasso_cpp,I,3.5111917342151263e-8,0.849000000000018,7.943089297262464
50,1,0.1,0,hub,pcglasso_cpp,I,1.2328467394420646e-7,0.7815000000000225,7.943095365077447
50,1,0.1,0,hub,pcglasso_cpp,I,4.328761281083054e-7,0.5324999999999989,7.943107048365018
50,1,0.1,0,hub,pcglasso_cpp,I,1.5199110829529328e-6,0.3815000000000168,7.9431447674809945
50,1,0.1,0,hub,pcglasso_cpp,I,5.336699231206308e-6,0.3394999999999868,7.943148483491223
50,1,0.1,0,hub,pcglasso_cpp,I,1.873817422860384e-5,0.36549999999999727,7.9432059348072315
50,1,0.1,0,hub,pcglasso_cpp,I,6.579332246575681e-5,0.2764999999999702,7.943517198444067
50,1,0.1,0,hub,pcglasso_cpp,I,2.310129700083161e-4,0.24850000000000705,7.944770613804086
50,1,0.1,0,hub,pcglasso_cpp,I,8.11130830789687e-4,0.33799999999999386,7.947649707919375
50,1,0.1,0,hub,pcglasso_cpp,I,0.002848035868435802,0.16449999999997544,7.962421125900365
50,1,0.1,0,hub,pcglasso_cpp,I,0.010000000000000004,0.222500000000025,8.01573257808895
50,1,0.1,0,hub,pcglasso_fortran,C,9.999999999999982e-9,2.031000000000006,7.94308796212551
50,1,0.1,0,hub,pcglasso_fortran,C,3.5111917342151263e-8,2.073999999999984,7.9430878002804395
50,1,0.1,0,hub,pcglasso_fortran,C,1.2328467394420646e-7,1.7280000000000086,7.943087152413256
50,1,0.1,0,hub,pcglasso_fortran,C,4.328761281083054e-7,1.7585000000000264,7.943090334827776
50,1,0.1,0,hub,pcglasso_fortran,C,1.5199110829529328e-6,1.1885000000000048,7.9433546978339145
50,1,0.1,0,hub,pcglasso_fortran,C,5.336699231206308e-6,1.1654999999999802,7.943129611946269
50,1,0.1,0,hub,pcglasso_fortran,C,1.873817422860384e-5,0.5379999999999825,7.944997735961625
50,1,0.1,0,hub,pcglasso_fortran,C,6.579332246575681e-5,0.40449999999998454,7.947092087794359
50,1,0.1,0,hub,pcglasso_fortran,C,2.310129700083161e-4,0.2995000000000232,7.948067062608259
50,1,0.1,0,hub,pcglasso_fortran,C,8.11130830789687e-4,0.2950000000000159,7.950537392106245
50,1,0.1,0,hub,pcglasso_fortran,C,0.002848035868435802,0.21599999999997976,7.954471133402061
50,1,0.1,0,hub,pcglasso_fortran,C,0.010000000000000004,0.3914999999999793,7.959433337461437
50,1,0.1,0,hub,pcglasso_fortran,I,9.999999999999982e-9,2.1699999999999875,7.943086366624731
50,1,0.1,0,hub,pcglasso_fortran,I,3.5111917342151263e-8,2.0849999999999795,7.943086762858686
50,1,0.1,0,hub,pcglasso_fortran,I,1.2328467394420646e-7,2.563999999999993,7.943087283133051
50,1,0.1,0,hub,pcglasso_fortran,I,4.328761281083054e-7,1.75,7.943097098627397
50,1,0.1,0,hub,pcglasso_fortran,I,1.5199110829529328e-6,1.6544999999999845,7.943097733456799
50,1,0.1,0,hub,pcglasso_fortran,I,5.336699231206308e-6,0.9900000000000091,7.943228557764408
50,1,0.1,0,hub,pcglasso_fortran,I,1.873817422860384e-5,1.1550000000000011,7.943237365629884
50,1,0.1,0,hub,pcglasso_fortran,I,6.579332246575681e-5,0.9095000000000084,7.943593639087439
50,1,0.1,0,hub,pcglasso_fortran,I,2.310129700083161e-4,0.8259999999999934,7.945001453720494
50,1,0.1,0,hub,pcglasso_fortran,I,8.11130830789687e-4,0.5980000000000132,7.9497651177366535
50,1,0.1,0,hub,pcglasso_fortran,I,0.002848035868435802,0.5455000000000041,7.969408926493173
50,1,0.1,0,hub,pcglasso_fortran,I,0.010000000000000004,0.6820000000000164,8.027355808113457
50,1,0.1,0.5,hub,pcglasso,C,9.999999999999982e-9,0.7579999999999814,25.06198943278936
50,1,0.1,0.5,hub,pcglasso,C,3.5111917342151263e-8,0.8344999999999914,25.061989432789563
50,1,0.1,0.5,hub,pcglasso,C,1.2328467394420646e-7,0.6004999999999825,25.06198943279158
50,1,0.1,0.5,hub,pcglasso,C,4.328761281083054e-7,0.6989999999999839,25.061989432797166
50,1,0.1,0.5,hub,pcglasso,C,1.5199110829529328e-6,0.508499999999998,25.06198943370066
50,1,0.1,0.5,hub,pcglasso,C,5.336699231206308e-6,0.40900000000002024,25.061989438966354
50,1,0.1,0.5,hub,pcglasso,C,1.873817422860384e-5,0.3270000000000266,25.061989451511586
50,1,0.1,0.5,hub,pcglasso,C,6.579332246575681e-5,0.39400000000000546,25.061989504529468
50,1,0.1,0.5,hub,pcglasso,C,2.310129700083161e-4,0.27600000000001046,25.061989581679153
50,1,0.1,0.5,hub,pcglasso,C,8.11130830789687e-4,0.21399999999999864,25.06199162023826
50,1,0.1,0.5,hub,pcglasso,C,0.002848035868435802,0.31150000000002365,25.062009757416018
50,1,0.1,0.5,hub,pcglasso,C,0.010000000000000004,0.5275000000000034,25.062156806187634
50,1,0.1,0.5,hub,pcglasso,I,9.999999999999982e-9,1.225500000000011,25.061989432789368
50,1,0.1,0.5,hub,pcglasso,I,3.5111917342151263e-8,0.9604999999999961,25.06198943278947
50,1,0.1,0.5,hub,pcglasso,I,1.2328467394420646e-7,0.9254999999999995,25.061989432789794
50,1,0.1,0.5,hub,pcglasso,I,4.328761281083054e-7,1.0144999999999982,25.061989432797475
50,1,0.1,0.5,hub,pcglasso,I,1.5199110829529328e-6,0.7849999999999966,25.061989432953776
50,1,0.1,0.5,hub,pcglasso,I,5.336699231206308e-6,0.6135000000000161,25.061989437111887
50,1,0.1,0.5,hub,pcglasso,I,1.873817422860384e-5,0.4939999999999998,25.061989446735275
50,1,0.1,0.5,hub,pcglasso,I,6.579332246575681e-5,0.5939999999999941,25.061989468427328
50,1,0.1,0.5,hub,pcglasso,I,2.310129700083161e-4,0.6989999999999839,25.061989631748098
50,1,0.1,0.5,hub,pcglasso,I,8.11130830789687e-4,0.549999999999983,25.061990416685042
50,1,0.1,0.5,hub,pcglasso,I,0.002848035868435802,0.47999999999998977,25.061996190090287
50,1,0.1,0.5,hub,pcglasso,I,0.010000000000000004,0.4739999999999611,25.062178118006745
50,1,0.1,0.5,hub,pcglasso_cpp,C,9.999999999999982e-9,0.2605000000000075,25.06198946684229
50,1,0.1,0.5,hub,pcglasso_cpp,C,3.5111917342151263e-8,0.1104999999999734,25.061989541074542
50,1,0.1,0.5,hub,pcglasso_cpp,C,1.2328467394420646e-7,0.10800000000003251,25.06198987904782
50,1,0.1,0.5,hub,pcglasso_cpp,C,4.328761281083054e-7,0.10050000000003934,25.0619909089277
50,1,0.1,0.5,hub,pcglasso_cpp,C,1.5199110829529328e-6,0.2365000000000066,25.061994342122226
50,1,0.1,0.5,hub,pcglasso_cpp,C,5.336699231206308e-6,0.20150000000001,25.06200610048552
50,1,0.1,0.5,hub,pcglasso_cpp,C,1.873817422860384e-5,0.08199999999999363,25.062012870783366
50,1,0.1,0.5,hub,pcglasso_cpp,C,6.579332246575681e-5,0.07849999999999113,25.06207147901078
50,1,0.1,0.5,hub,pcglasso_cpp,C,2.310129700083161e-4,0.0625,25.062206136295345
50,1,0.1,0.5,hub,pcglasso_cpp,C,8.11130830789687e-4,0.05850000000000932,25.062827909342737
50,1,0.1,0.5,hub,pcglasso_cpp,C,0.002848035868435802,0.08450000000001978,25.065487300225524
50,1,0.1,0.5,hub,pcglasso_cpp,C,0.010000000000000004,0.16600000000002524,25.073206266391363
50,1,0.1,0.5,hub,pcglasso_cpp,I,9.999999999999982e-9,0.12000000000000455,25.061989465811862
50,1,0.1,0.5,hub,pcglasso_cpp,I,3.5111917342151263e-8,0.1155000000000257,25.061989559673233
50,1,0.1,0.5,hub,pcglasso_cpp,I,1.2328467394420646e-7,0.22900000000001342,25.06198990313238
50,1,0.1,0.5,hub,pcglasso_cpp,I,4.328761281083054e-7,0.09499999999999886,25.061991113852052
50,1,0.1,0.5,hub,pcglasso_cpp,I,1.5199110829529328e-6,0.09149999999999636,25.061995033391106
50,1,0.1,0.5,hub,pcglasso_cpp,I,5.336699231206308e-6,0.08550000000002456,25.06200743768358
50,1,0.1,0.5,hub,pcglasso_cpp,I,1.873817422860384e-5,0.07849999999996271,25.062079536481757
50,1,0.1,0.5,hub,pcglasso_cpp,I,6.579332246575681e-5,0.18500000000000227,25.062271039222363
50,1,0.1,0.5,hub,pcglasso_cpp,I,2.310129700083161e-4,0.07450000000002888,25.06277390985241
50,1,0.1,0.5,hub,pcglasso_cpp,I,8.11130830789687e-4,0.05699999999998795,25.064459699088374
50,1,0.1,0.5,hub,pcglasso_cpp,I,0.002848035868435802,0.08750000000000568,25.066251630839293
50,1,0.1,0.5,hub,pcglasso_cpp,I,0.010000000000000004,0.08999999999997499,25.069373020777668
50,1,0.1,0.5,hub,pcglasso_fortran,C,9.999999999999982e-9,0.603999999999985,25.06198949225416
50,1,0.1,0.5,hub,pcglasso_fortran,C,3.5111917342151263e-8,0.18149999999999977,25.06198951610635
50,1,0.1,0.5,hub,pcglasso_fortran,C,1.2328467394420646e-7,0.17949999999999022,25.061990138836368
50,1,0.1,0.5,hub,pcglasso_fortran,C,4.328761281083054e-7,0.16299999999995407,25.061993849930598
50,1,0.1,0.5,hub,pcglasso_fortran,C,1.5199110829529328e-6,0.14099999999999113,25.062006304378798
50,1,0.1,0.5,hub,pcglasso_fortran,C,5.336699231206308e-6,0.12600000000000477,25.062084923773668
50,1,0.1,0.5,hub,pcglasso_fortran,C,1.873817422860384e-5,0.23049999999997794,25.06237748180065
50,1,0.1,0.5,hub,pcglasso_fortran,C,6.579332246575681e-5,0.382000000000005,25.06288919843604
50,1,0.1,0.5,hub,pcglasso_fortran,C,2.310129700083161e-4,0.07849999999999113,25.063927930454998
50,1,0.1,0.5,hub,pcglasso_fortran,C,8.11130830789687e-4,0.2464999999999975,25.066790299210222
50,1,0.1,0.5,hub,pcglasso_fortran,C,0.002848035868435802,0.09800000000001319,25.07418134226629
50,1,0.1,0.5,hub,pcglasso_fortran,C,0.010000000000000004,0.11349999999998772,25.075884704854154
50,1,0.1,0.5,hub,pcglasso_fortran,I,9.999999999999982e-9,0.3100000000000023,25.06198960182724
50,1,0.1,0.5,hub,pcglasso_fortran,I,3.5111917342151263e-8,0.4539999999999793,25.061989872977126
50,1,0.1,0.5,hub,pcglasso_fortran,I,1.2328467394420646e-7,0.42199999999999704,25.061990343711464
50,1,0.1,0.5,hub,pcglasso_fortran,I,4.328761281083054e-7,0.4000000000000057,25.061992535706867
50,1,0.1,0.5,hub,pcglasso_fortran,I,1.5199110829529328e-6,0.24399999999999977,25.061991120741432
50,1,0.1,0.5,hub,pcglasso_fortran,I,5.336699231206308e-6,0.3119999999999834,25.062086314991976
50,1,0.1,0.5,hub,pcglasso_fortran,I,1.873817422860384e-5,0.29349999999999454,25.062275673838084
50,1,0.1,0.5,hub,pcglasso_fortran,I,6.579332246575681e-5,0.15300000000002,25.062267905455183
50,1,0.1,0.5,hub,pcglasso_fortran,I,2.310129700083161e-4,0.1419999999999959,25.067393200553504
50,1,0.1,0.5,hub,pcglasso_fortran,I,8.11130830789687e-4,0.1285000000000025,25.062932805574594
50,1,0.1,0.5,hub,pcglasso_fortran,I,0.002848035868435802,0.1659999999999684,25.064771518199354
50,1,0.1,0.5,hub,pcglasso_fortran,I,0.010000000000000004,0.1750000000000398,25.06813407019021
50,1,0.2,0,hub,pcglasso,C,9.999999999999982e-9,1.636000000000024,11.63488805076422
50,1,0.2,0,hub,pcglasso,C,3.5111917342151263e-8,1.643999999999977,11.63488805076459
50,1,0.2,0,hub,pcglasso,C,1.2328467394420646e-7,1.6310000000000002,11.63488805076478
50,1,0.2,0,hub,pcglasso,C,4.328761281083054e-7,1.3710000000000093,11.634888050801274
50,1,0.2,0,hub,pcglasso,C,1.5199110829529328e-6,0.9105000000000132,11.63488805239926
50,1,0.2,0,hub,pcglasso,C,5.336699231206308e-6,0.9545000000000243,11.634888061823581
50,1,0.2,0,hub,pcglasso,C,1.873817422860384e-5,0.7845000000000084,11.63488808890031
50,1,0.2,0,hub,pcglasso,C,6.579332246575681e-5,0.4644999999999868,11.634888597458762
50,1,0.2,0,hub,pcglasso,C,2.310129700083161e-4,0.4590000000000032,11.634891216191177
50,1,0.2,0,hub,pcglasso,C,8.11130830789687e-4,0.31799999999998363,11.634972500498225
50,1,0.2,0,hub,pcglasso,C,0.002848035868435802,0.3850000000000193,11.634992590475875
50,1,0.2,0,hub,pcglasso,C,0.010000000000000004,0.4890000000000043,11.635651345132462
50,1,0.2,0,hub,pcglasso,I,9.999999999999982e-9,1.7889999999999873,11.634888050764246
50,1,0.2,0,hub,pcglasso,I,3.5111917342151263e-8,1.7060000000000173,11.63488805076502
50,1,0.2,0,hub,pcglasso,I,1.2328467394420646e-7,1.8515000000000157,11.634888050765731
50,1,0.2,0,hub,pcglasso,I,4.328761281083054e-7,1.546999999999997,11.634888050945955
50,1,0.2,0,hub,pcglasso,I,1.5199110829529328e-6,1.3864999999999839,11.6348880542166
50,1,0.2,0,hub,pcglasso,I,5.336699231206308e-6,1.329499999999996,11.634888064954314
50,1,0.2,0,hub,pcglasso,I,1.873817422860384e-5,1.1699999999999875,11.634888085654495
50,1,0.2,0,hub,pcglasso,I,6.579332246575681e-5,1.0459999999999923,11.634888241761121
50,1,0.2,0,hub,pcglasso,I,2.310129700083161e-4,1.1000000000000227,11.63488842870129
50,1,0.2,0,hub,pcglasso,I,8.11130830789687e-4,0.9484999999999957,11.634892953694765
50,1,0.2,0,hub,pcglasso,I,0.002848035868435802,0.8255000000000052,11.634948956237572
50,1,0.2,0,hub,pcglasso,I,0.010000000000000004,0.7869999999999777,11.635587513018173
50,1,0.2,0,hub,pcglasso_cpp,C,9.999999999999982e-9,0.3024999999999807,11.634888194055904
50,1,0.2,0,hub,pcglasso_cpp,C,3.5111917342151263e-8,0.27950000000001296,11.634888567535421
50,1,0.2,0,hub,pcglasso_cpp,C,1.2328467394420646e-7,0.24899999999999523,11.634889707372151
50,1,0.2,0,hub,pcglasso_cpp,C,4.328761281083054e-7,0.21750000000000114,11.63489274887498
50,1,0.2,0,hub,pcglasso_cpp,C,1.5199110829529328e-6,0.20249999999998636,11.634898961835654
50,1,0.2,0,hub,pcglasso_cpp,C,5.336699231206308e-6,0.24100000000001387,11.634901130463751
50,1,0.2,0,hub,pcglasso_cpp,C,1.873817422860384e-5,0.17250000000001364,11.634905420987918
50,1,0.2,0,hub,pcglasso_cpp,C,6.579332246575681e-5,0.1449999999999818,11.634946913961336
50,1,0.2,0,hub,pcglasso_cpp,C,2.310129700083161e-4,0.1220000000000141,11.635120869368066
50,1,0.2,0,hub,pcglasso_cpp,C,8.11130830789687e-4,0.10150000000001569,11.635839262495107
50,1,0.2,0,hub,pcglasso_cpp,C,0.002848035868435802,0.11549999999999727,11.637497757755277
50,1,0.2,0,hub,pcglasso_cpp,C,0.010000000000000004,0.27949999999998454,11.644049385578136
50,1,0.2,0,hub,pcglasso_cpp,I,9.999999999999982e-9,0.3504999999999825,11.634888179376674
50,1,0.2,0,hub,pcglasso_cpp,I,3.5111917342151263e-8,0.25849999999999795,11.634888493316382
50,1,0.2,0,hub,pcglasso_cpp,I,1.2328467394420646e-7,0.22949999999997317,11.634889268494367
50,1,0.2,0,hub,pcglasso_cpp,I,4.328761281083054e-7,0.3060000000000116,11.634891096747895
50,1,0.2,0,hub,pcglasso_cpp,I,1.5199110829529328e-6,0.18200000000001637,11.63489570317746
50,1,0.2,0,hub,pcglasso_cpp,I,5.336699231206308e-6,0.16749999999996135,11.634899839577848
